image_id,acquisition_type,source_dataset,file_path,patient_id,eye,resolution,format,blur_score,brightness,contrast,hash
dataset_01_13_jpg.rf.84604ca9dc91f17b68ad57e934ddc90c.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.84604ca9dc91f17b68ad57e934ddc90c.jpg,13,,416x416,jpg,9037.021033649038,115.2736975314349,48.38961111610496,863234180873ad1704f345f6c5f3915eb2b16b3f4e2951c0840b3f7a2c60155d
dataset_01_13_jpg.rf.969296cd7378368fa30d7a11591c8986.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.969296cd7378368fa30d7a11591c8986.jpg,13,,416x416,jpg,7444.4948338679615,115.19980237610947,47.848746777182846,261c755aad285498de9310603329b232b6cb111926a2b717f7a135877985ad7b
dataset_01_13_jpg.rf.97eb3f9ccfbb0b23dce83f620c628783.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.97eb3f9ccfbb0b23dce83f620c628783.jpg,13,,416x416,jpg,13793.47896578008,115.38289917714496,50.12174694092237,07baa997169bb9369448ae8ebd2d6643d413a2de92fb9b15d619a0fea96c8c4e
dataset_01_13_jpg.rf.a9412d933093ddd65cecc779b440df54.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.a9412d933093ddd65cecc779b440df54.jpg,13,,416x416,jpg,14551.559119326856,115.2606670673077,50.28657262850771,f379a77e863e585ebd013fb7b9ca2319629ce008c25b9572352923170aedb193
dataset_01_13_jpg.rf.edd117f3e0dbb2b9b93f07ac22b31b47.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.edd117f3e0dbb2b9b93f07ac22b31b47.jpg,13,,416x416,jpg,12139.062806923856,115.45996671597634,49.41890711756138,e6faa9bfbafc02044cf8736515775c4fe7a2ea777745959b44c436773d7d0033
dataset_01_13_jpg.rf.faed7739c19210a1f733112658f5c421.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\13_jpg.rf.faed7739c19210a1f733112658f5c421.jpg,13,,416x416,jpg,8469.06643564124,115.37498844304734,47.89230077029258,cb062b84aee6d1664cdb1dde8f243ede1c20c0c4b5071d5d667d0a61536ad6ea
dataset_01_14_jpg.rf.037bdc94b058f7abc3f06a4fcf3453ed.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.037bdc94b058f7abc3f06a4fcf3453ed.jpg,14,,416x416,jpg,913.9219615360688,97.63299163276628,45.39849465889439,53f594363f47a44a619ae2f92cf347b8a471780ee970e0610fbb844069eb80a5
dataset_01_14_jpg.rf.c93499ad654fee7600c7a6089ad623d1.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.c93499ad654fee7600c7a6089ad623d1.jpg,14,,416x416,jpg,14984.703344607611,98.37920673076924,50.6935435091367,93bf18a0c03ec692c5f9a937dd84cfe52fe2a0160f9d03622e738b045c78e743
dataset_01_14_jpg.rf.cbcd3ed14a07268a8cad9d470a1f0b31.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.cbcd3ed14a07268a8cad9d470a1f0b31.jpg,14,,416x416,jpg,16534.1300413343,98.83589127218934,51.33006442404529,45dcc5723ae2ee8bb321c4c0d19ccd0527228756b947521052eff42c45516d4f
dataset_01_14_jpg.rf.f7c829e05d4597fbb35f35140280c0fc.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.f7c829e05d4597fbb35f35140280c0fc.jpg,14,,416x416,jpg,11454.469692848486,98.53925896819528,49.45571328213264,e2767057bcae086f363ab88dea2e91cfd29492d7a1332d6abe556354ba56326e
dataset_01_14_jpg.rf.fc50349dd57776b7330b487f6ff6725b.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\14_jpg.rf.fc50349dd57776b7330b487f6ff6725b.jpg,14,,416x416,jpg,15759.749931336652,98.74891364644972,50.85453080745136,320822e97106f0c97fe808031073e12ebd0d42d8b0798eac066ddb9ad8d20e1e
dataset_01_15_jpg.rf.06350d6a0aeb9f2a1fd8380f128e5c74.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.06350d6a0aeb9f2a1fd8380f128e5c74.jpg,15,,416x416,jpg,7209.311082422514,83.35938655695266,49.94973575533242,202c274efcc10df1b33a560ca6688cde01db2407fd01b27471a5a0792397d41c
dataset_01_15_jpg.rf.19685a1d5851b1a611db90bd16dceb5d.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.19685a1d5851b1a611db90bd16dceb5d.jpg,15,,416x416,jpg,19929.32782161917,85.11318301590237,54.309960022136096,fe69fb011f2bb6b2c8823e912570e457568b5aec054d7d89f9884d1f63a6a330
dataset_01_15_jpg.rf.23339bc8d26b22f1a7d5c363f96053ec.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.23339bc8d26b22f1a7d5c363f96053ec.jpg,15,,416x416,jpg,1098.2408633633972,82.84396380362426,47.672123808584686,b353cde6a4979aa9db3c174cfc7961c3006a7da372e3758728b4662ca53d1980
dataset_01_15_jpg.rf.a1e9cc852ffb9c5fbaf535068b7d90e4.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.a1e9cc852ffb9c5fbaf535068b7d90e4.jpg,15,,416x416,jpg,4473.737101823466,83.49509985207101,48.71816174650091,2bbef626a5634d17ce7a78045f7712c2d6cdab91fcd5084c0a82845b95deaaad
dataset_01_15_jpg.rf.aacec39497c7b8f67797a0dbf2f17d70.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.aacec39497c7b8f67797a0dbf2f17d70.jpg,15,,416x416,jpg,7648.502382124207,83.5530290772929,50.08801202156052,ce3f26f7cc38bef9db3e1fec7c8437bb5aeb719d0a812ee6c6c89c33852065ee
dataset_01_15_jpg.rf.c5dea923f32ca51ab10705415fd34fdb.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\15_jpg.rf.c5dea923f32ca51ab10705415fd34fdb.jpg,15,,416x416,jpg,19170.89892501376,85.06205505732248,53.86901807830292,3e145fe86c29f2d83818363aab8c16d677a63165f98d7cdb4de115b59dbe45e2
dataset_01_16_jpg.rf.7431030511a11658ad1a13abc5d57d49.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.7431030511a11658ad1a13abc5d57d49.jpg,16,,416x416,jpg,6760.340997397177,122.1246648483728,46.69443678023815,aef4c64b425ae8263c70eeaaa29d908bc651de84ca889b79be1ac9852058b06e
dataset_01_16_jpg.rf.78f5e1411ab3982e040699cce17c14fd.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.78f5e1411ab3982e040699cce17c14fd.jpg,16,,416x416,jpg,7525.010553837807,121.81961908284023,46.969211613288095,eb711200650c41825aab212a3442734ad6a357de488f278cb185f37440592780
dataset_01_16_jpg.rf.d56b502e098cb83ce17a493e2fe1adee.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.d56b502e098cb83ce17a493e2fe1adee.jpg,16,,416x416,jpg,5935.684402983377,121.85409347263314,46.39253196995556,7d8f9dff1447ac60011449b7f9d2c0b4edc512ecdea14b0a021f40b0acf17b89
dataset_01_16_jpg.rf.ed0525bb95e59a72cd54bfa7c30fdd65.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\16_jpg.rf.ed0525bb95e59a72cd54bfa7c30fdd65.jpg,16,,416x416,jpg,3843.637410709184,121.78335914386096,45.50334611752688,490b0948d83d531ac47282982e8a909ac5fcf9bdb5143deb2f68bb9717429b2a
dataset_01_17_jpg.rf.06c90624c4d430462c223e47e334fa9b.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.06c90624c4d430462c223e47e334fa9b.jpg,17,,416x416,jpg,15917.032891142306,129.29061113165682,49.781941095746696,1293954d79a8e2a85bc5f95cb65521f2c63fd908ed51109db57f1f476808a504
dataset_01_17_jpg.rf.1647b2de4602848b3cf08841c9d27ea4.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.1647b2de4602848b3cf08841c9d27ea4.jpg,17,,416x416,jpg,15203.900210475516,129.3559656989645,49.227702693860245,f732790af0a8cec96ed2da00963622d09fcf3f477a2c63466f4bb7010156d18d
dataset_01_17_jpg.rf.424670697852372959fda33ada2f4110.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.424670697852372959fda33ada2f4110.jpg,17,,416x416,jpg,1084.706622332511,129.36704881656806,43.86582506312598,15d5ec1cb2e510b00b1d9b2ec0c0386a163b487b91950b63d611c97082b6c3a4
dataset_01_17_jpg.rf.5c831ff21640695f4b85e1a16064bf5b.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.5c831ff21640695f4b85e1a16064bf5b.jpg,17,,416x416,jpg,11098.511440629709,129.2981462647929,48.02821046860506,7458ffe5cd84b5c20b1b527d86f20833117b626f907f6bbe065cb4987d069e36
dataset_01_17_jpg.rf.6d1e58908c2c8fa65e1cc782b3cf1104.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.6d1e58908c2c8fa65e1cc782b3cf1104.jpg,17,,416x416,jpg,1879.553365032303,129.32605630547337,44.28658123960542,0c25abf6824211547b815c4c0c60dcd8f2416d3d623c01cbe574c14cb9023b0a
dataset_01_17_jpg.rf.fe9a6ac96369a3282ef289442d310930.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\17_jpg.rf.fe9a6ac96369a3282ef289442d310930.jpg,17,,416x416,jpg,1967.081257869648,129.40183524408283,44.46685324690938,7c185d5b725a075d6bc24dc014aed22e90f09e48e6707cecef13fdb5d4adf89e
dataset_01_18_jpg.rf.01fa3a921118f5a178e226c69f1b7edf.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.01fa3a921118f5a178e226c69f1b7edf.jpg,18,,416x416,jpg,8190.576668770539,110.87309310281066,59.72672899526446,4b1d78ebabba44f1e54568cc679c68511ebb8347f33ec114d121b8eecbf0f1dd
dataset_01_18_jpg.rf.0fe3ab7858dbf773a8d61c00dc017438.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.0fe3ab7858dbf773a8d61c00dc017438.jpg,18,,416x416,jpg,18590.05592745168,111.16357710798816,62.37335307587425,f077d6440ae4bf75743c0c3affcf0d99d634ded508b5baeb8b5ba6ee2862d890
dataset_01_18_jpg.rf.381f82c4c5c6d4d9071296478b88a324.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.381f82c4c5c6d4d9071296478b88a324.jpg,18,,416x416,jpg,12643.07150209169,111.05091993343196,60.81106579464989,0925d126888e9123abb52492cf0c5bd268274b09b6ab4e856ac0c6c6f9974e6e
dataset_01_18_jpg.rf.c5d8af4773d10421fe7f8e64db7536bf.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.c5d8af4773d10421fe7f8e64db7536bf.jpg,18,,416x416,jpg,10530.245722732356,110.97496764053254,60.2823655230577,7ee0070dfac1384bda8b2bb9c67082c0823413d6d6466058713861081bdf6220
dataset_01_18_jpg.rf.d9decf9124c65c6083dcf669530006db.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.d9decf9124c65c6083dcf669530006db.jpg,18,,416x416,jpg,14564.396680544514,110.86693324704142,61.12556322697323,bf77d2fc82bbc80edc1069082d746ee86dc7527e1ef8f3be64222b75828e9c8e
dataset_01_18_jpg.rf.fd8a1f32e1bd8d10ad419fab244ca979.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\18_jpg.rf.fd8a1f32e1bd8d10ad419fab244ca979.jpg,18,,416x416,jpg,16125.972690497169,111.19979659763314,61.79585845121565,7cbe5955f25a52ebcadce479de30c608dfe000e7a2319585501b4e9ac48462c6
dataset_01_1_JPG_jpg.rf.0a29df8bd06ff5b7b0bd7322f6a92a48.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.0a29df8bd06ff5b7b0bd7322f6a92a48.jpg,1,,416x416,jpg,8555.129664449265,125.51118713017752,46.33578973783056,2369d62eca44209de5ea71206f3485e1425da40575029e98e47db6d55391ccb0
dataset_01_1_JPG_jpg.rf.437dad54a39d113594b8976e7c3ef6b9.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.437dad54a39d113594b8976e7c3ef6b9.jpg,1,,416x416,jpg,12281.723455669156,125.65108404215977,47.97492038383011,c8d3602e176284518b8c96f9114ea88d2da14e8985aca209f36ce39863867a20
dataset_01_1_JPG_jpg.rf.b641f17f8f3ba05bb83202fd07c07252.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.b641f17f8f3ba05bb83202fd07c07252.jpg,1,,416x416,jpg,971.939260976738,125.55279793823964,42.80483478229304,c60cad374a233c3a37c4e799ac6441db20ef2d138220e425fbcfa41aab87fd4b
dataset_01_1_JPG_jpg.rf.b9b5fb37ac1d1734d0008ddac495d691.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.b9b5fb37ac1d1734d0008ddac495d691.jpg,1,,416x416,jpg,16296.745839689873,125.77233958949704,49.079599109900286,a8cdfe9f94cac3db219de2a845fab6540944c38b6afc6c7228c8321d271ec9c7
dataset_01_1_JPG_jpg.rf.d41a64f1c9f4cf1bb64519e5affd9ff9.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.d41a64f1c9f4cf1bb64519e5affd9ff9.jpg,1,,416x416,jpg,1163.205548823963,125.57598118528108,43.54476712492298,90efef9a611a2c49115bda2caa09a9c2b029944f628d01f1be2ad3c84f96e892
dataset_01_1_JPG_jpg.rf.ef0f661c396745abf3f0fce257594c14.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\1_JPG_jpg.rf.ef0f661c396745abf3f0fce257594c14.jpg,1,,416x416,jpg,4711.216218409772,125.68854590421596,44.65012207747007,d3ce52d96b60dd369f3dc8e5ab135d5b5bbaa924ff91ef5f6d45d0f623051f5c
dataset_01_20_jpg.rf.0ebe787506c76c1550fdec3f31b6dedd.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\20_jpg.rf.0ebe787506c76c1550fdec3f31b6dedd.jpg,20,,416x416,jpg,14038.757421469523,124.58356832470416,70.43013809012643,07795ad2be65508297714f06395d5d59674f8a2c5a19e486bb3769aa5a294699
dataset_01_20_jpg.rf.10879bc73f3e7d9facb101a37dfcbeb8.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\20_jpg.rf.10879bc73f3e7d9facb101a37dfcbeb8.jpg,20,,416x416,jpg,12330.273292193937,124.52186575443788,70.11665415821639,68d0a293a0b1fac3ea240b9d63ca2607aa9d2fae6f73db76a11065d2a7f5bfd9
dataset_01_20_jpg.rf.1dc202e2c9bd2f7f81635870d0c27262.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\20_jpg.rf.1dc202e2c9bd2f7f81635870d0c27262.jpg,20,,416x416,jpg,2284.182458123266,124.6515694341716,68.2061335892567,56f6ba73d0811ada80f153b2ab7ac785769ee6d70a86752274b9a6275b9a9067
dataset_01_20_jpg.rf.2746780e3c13546eeb50f56568f4f72d.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\20_jpg.rf.2746780e3c13546eeb50f56568f4f72d.jpg,20,,416x416,jpg,6683.871460767893,124.97723858173076,68.99661462350706,7bd2812d1c7725227cbab38b186158612cd135f335ca601fda72f3953eac04af
dataset_01_20_jpg.rf.73c00b1459624ff6e81680cd55dc38f3.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\20_jpg.rf.73c00b1459624ff6e81680cd55dc38f3.jpg,20,,416x416,jpg,1017.7624119085818,124.3947334966716,67.8532066166424,753f0a09a15f44999f9d33a404a4fb243729adc835618be4547492d5e07fc1a7
dataset_01_21_JPG.rf.2f6c550c41cdb263cb9c20c0bbcd6dde.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\21_JPG.rf.2f6c550c41cdb263cb9c20c0bbcd6dde.jpg,21,,416x416,jpg,15146.739680200337,126.86622249445266,57.77957651986839,0d6b7abc485455866ee42a9390c2ada6896e7e3b23aaaa3f8d8e36481ee4336f
dataset_01_21_JPG_jpg.rf.0932d386a556bb4a642d29d8f90d271d.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\21_JPG_jpg.rf.0932d386a556bb4a642d29d8f90d271d.jpg,21,,416x416,jpg,6936.1918478726975,127.11660965236686,55.235993437033045,2c6df83b7d0dd28baba436993c60db5eb2b3c8ee4f6eb2fd12da946ee1df3d22
dataset_01_21_JPG_jpg.rf.5c804570d5313ed7bb04650830369d40.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\21_JPG_jpg.rf.5c804570d5313ed7bb04650830369d40.jpg,21,,416x416,jpg,17592.65688232804,127.02578933986686,58.376560732089736,481cabf73132aa1799ceb830543c52e2564ad3b0be4a3be3e06c04378e13ce28
dataset_01_21_JPG_jpg.rf.9a69257e71a43bfad07dd5e476fed8bc.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\21_JPG_jpg.rf.9a69257e71a43bfad07dd5e476fed8bc.jpg,21,,416x416,jpg,3849.368346288556,126.91774338942308,54.37587736898582,8694398b04758162c0935a8767a35abf40fa6f8249e1eac13882b4ab8e6bc12e
dataset_01_21_JPG_jpg.rf.fa61e2f232d83f2f2c36c3a3906bf483.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\21_JPG_jpg.rf.fa61e2f232d83f2f2c36c3a3906bf483.jpg,21,,416x416,jpg,844.331922700419,126.9646761741864,53.366394712019485,7028ee22979d47f89aa66ad24dde6b75023ac287485c78befd517c6527debc47
dataset_01_22_JPG.rf.99bf2c09312a529a959f16ae540b7296.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\22_JPG.rf.99bf2c09312a529a959f16ae540b7296.jpg,22,,416x416,jpg,17961.447661629565,93.15765416974853,50.8174899545349,31a3b819c9082ea94125e0cf82c158c85f340c6e527be4be0e81653340164557
dataset_01_22_JPG.rf.d917048762c05ddeca193721b6f16683.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\22_JPG.rf.d917048762c05ddeca193721b6f16683.jpg,22,,416x416,jpg,17885.25453053153,93.1079939441568,50.923356677006886,4e7a84d154d4e52ffb96bdcc6ffabef3f48e11766bab1cf02414cf16adbffabc
dataset_01_22_JPG_jpg.rf.3aaa70b59d1b5a335baf045a1c4c9e63.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\22_JPG_jpg.rf.3aaa70b59d1b5a335baf045a1c4c9e63.jpg,22,,416x416,jpg,11912.168207924213,92.7154504900148,48.20204085519951,52a8cfc7183cb370e613fe71d4896c5baa66aea38f58d3aba932e0000421b649
dataset_01_22_JPG_jpg.rf.69c7c877f11a813c3ab0bb81b5e3a687.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\22_JPG_jpg.rf.69c7c877f11a813c3ab0bb81b5e3a687.jpg,22,,416x416,jpg,17108.88855926493,93.11610692492604,50.52855659725673,63c01165d520585f4c55b01b6bb1840b16911689d442099107883a8f13f366aa
dataset_01_22_JPG_jpg.rf.a2e8b5c9e51db92764ad8ceeef12c1c2.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\22_JPG_jpg.rf.a2e8b5c9e51db92764ad8ceeef12c1c2.jpg,22,,416x416,jpg,12830.36008054306,92.58042483357988,48.66993671150056,b77420c4c1172f3ded4df21caa3396dab454b00bec9d2a1e9cc4e91343cb9667
dataset_01_22_JPG_jpg.rf.c4fe92c7ab0977a78c9a51ce57475402.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\22_JPG_jpg.rf.c4fe92c7ab0977a78c9a51ce57475402.jpg,22,,416x416,jpg,3335.3396912182056,91.89859351886096,45.152010817482406,105dc5b1501fdaed1805923ed0530618af64e8d01c117268282ce6bef43ae678
dataset_01_23_JPG.rf.ce2d3cd16fef009a4bab7bef4dec172d.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\23_JPG.rf.ce2d3cd16fef009a4bab7bef4dec172d.jpg,23,,416x416,jpg,1967.7404078988816,101.48322508321006,40.89318916247612,735b14f1643bcc19f5970fd94f1e0848a209c99e457e5472ebee1376b6e1b252
dataset_01_23_JPG_jpg.rf.0f0c1e41dab87942292310faf0f590c2.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\23_JPG_jpg.rf.0f0c1e41dab87942292310faf0f590c2.jpg,23,,416x416,jpg,15961.621171056357,102.4627981693787,47.04872961796451,3c7f2ef6d633bc290ab747c089d0f03277b07785f0f91b1cad56c3a0ae48961a
dataset_01_23_JPG_jpg.rf.579e64bd3419b119b1faee857f45093d.jpg,mobile,dataset_01,raw\mobile\dataset_01\data\test\immature\23_JPG_jpg.rf.579e64bd3419b119b1faee857f45093d.jpg,23,,416x416,jpg,1817.27310875887,101.54426890717455,40.74702180314517,c08dedd4f5da9f802dd6802e2a0b6a075ef9560716402ff4b6b6ad064b8e3cbb
